2015/03/02 23:59:25.568 W M,2015,03,03,00,00,14,44332,41595,406.80,40.3,8.380,16.600,986,40.0,40.6,11.7
2015/03/02 23:59:27.169 W M,2015,03,03,00,00,16,44332,41595,406.82,40.3,8.477,16.600,986,40.1,40.5,11.7
2015/03/02 23:59:28.770 W M,2015,03,03,00,00,17,44332,41594,406.88,40.3,8.380,16.600,986,40.1,40.6,11.7
2015/03/02 23:59:30.380 W M,2015,03,03,00,00,19,44332,41597,406.79,40.3,8.402,16.640,986,40.1,40.6,11.7
2015/03/02 23:59:31.970 W M,2015,03,03,00,00,21,44332,41596,406.77,40.3,8.402,16.640,986,40.1,40.6,11.7
2015/03/02 23:59:33.576 W M,2015,03,03,00,00,22,44332,41595,406.80,40.3,8.380,16.600,986,40.1,40.6,11.7
2015/03/02 23:59:35.172 W M,2015,03,03,00,00,24,44332,41596,406.78,40.3,8.402,16.640,986,40.0,40.6,11.7
2015/03/02 23:59:35.220 A M,2015,03,02,23,53,36,44332,41586,403.05,40.3,8.310,15.960,996,40.1,40.6,11.7
2015/03/02 23:59:35.261 A M,2015,03,02,23,53,37,44332,41585,403.08,40.3,8.288,15.920,996,40.1,40.7,11.7
2015/03/02 23:59:35.302 A M,2015,03,02,23,53,39,44332,41585,403.11,40.3,8.310,15.960,996,40.1,40.6,11.7
2015/03/02 23:59:35.343 A M,2015,03,02,23,53,40,44332,41587,403.04,40.3,8.310,15.960,996,40.1,40.6,11.7
2015/03/02 23:59:35.385 A M,2015,03,02,23,53,42,44332,41586,403.03,40.3,8.288,15.920,996,40.0,40.6,11.7
2015/03/02 23:59:35.432 A M,2015,03,02,23,53,44,44332,41587,402.99,40.3,8.310,15.960,996,40.1,40.6,11.7
2015/03/02 23:59:35.467 A M,2015,03,02,23,53,45,44332,41586,402.98,40.3,8.332,16.000,996,40.1,40.6,11.7
2015/03/02 23:59:35.508 A M,2015,03,02,23,53,47,44332,41585,403.04,40.3,8.332,16.000,996,40.1,40.6,11.7
2015/03/02 23:59:35.549 A M,2015,03,02,23,53,48,44332,41581,403.25,40.3,8.332,16.000,996,40.1,40.6,11.7
