
 subsite  | node  | sensor       | bin        | method      | time                  | deployment | internal_timestamp | port_timestamp        | preferred_timestamp | quality_flag | conductivity | date_time_string | dcl_controller_timestamp | pressure | temp
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701707234.3010001183 |          5 |         3701707228 | 3701707234.3010001183 |      port_timestamp |           ok |      3.60412 |             null |                     null |    7.227 | 10.8611
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701708213.3020000458 |          5 |         3701708207 | 3701708213.3020000458 |      port_timestamp |           ok |      3.61074 |             null |                     null |    7.102 | 10.9423
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701709186.3010001183 |          5 |         3701709180 | 3701709186.3010001183 |      port_timestamp |           ok |      3.60451 |             null |                     null |     7.47 | 10.8807
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701709924.3080000877 |          5 |         3701709918 | 3701709924.3080000877 |      port_timestamp |           ok |      3.60665 |             null |                     null |    7.118 | 10.8866
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701710892.3020000458 |          5 |         3701710886 | 3701710892.3020000458 |      port_timestamp |           ok |      3.61101 |             null |                     null |    7.141 |  10.942
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701711823.3029999733 |          5 |         3701711817 | 3701711823.3029999733 |      port_timestamp |           ok |      3.60493 |             null |                     null |    7.065 | 10.8503
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701712744.3029999733 |          5 |         3701712738 | 3701712744.3029999733 |      port_timestamp |           ok |      3.61105 |             null |                     null |    7.736 | 10.9303
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701713524.3090000153 |          5 |         3701713518 | 3701713524.3090000153 |      port_timestamp |           ok |       3.6165 |             null |                     null |    7.467 | 10.9914
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701714532.3039999008 |          5 |         3701714526 | 3701714532.3039999008 |      port_timestamp |           ok |      3.61874 |             null |                     null |    7.391 | 11.0162
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701715424.3039999008 |          5 |         3701715418 | 3701715424.3039999008 |      port_timestamp |           ok |      3.62794 |             null |                     null |    7.339 |  11.125
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701716375.3059997559 |          5 |         3701716369 | 3701716375.3059997559 |      port_timestamp |           ok |      3.61791 |             null |                     null |    6.854 | 10.9921
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701717261.3050003052 |          5 |         3701717255 | 3701717261.3050003052 |      port_timestamp |           ok |      3.63413 |             null |                     null |    7.582 | 11.1678
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701718103.3050003052 |          5 |         3701718097 | 3701718103.3050003052 |      port_timestamp |           ok |      3.61864 |             null |                     null |    7.457 | 10.9814
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701719092.3050003052 |          5 |         3701719086 | 3701719092.3050003052 |      port_timestamp |           ok |      3.62106 |             null |                     null |    7.606 | 10.9999
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701719993.3050003052 |          5 |         3701719987 | 3701719993.3050003052 |      port_timestamp |           ok |      3.62851 |             null |                     null |    7.336 | 11.0711
 CE02SHSM | RID27 | 03-CTDBPC000 | 3701635200 | telemetered | 3701720803.3059997559 |          5 |         3701720797 | 3701720803.3059997559 |      port_timestamp |           ok |      3.62629 |             null |                     null |    7.257 | 11.0338

(26 rows)
