
 subsite  | node  | sensor       | bin        | method    | time                  | deployment | internal_timestamp | port_timestamp        | preferred_timestamp | quality_flag | conductivity | date_time_string | dcl_controller_timestamp | pressure | temp
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637740622.5880002975 |          2 |         3637740615 | 3637740622.5880002975 |      port_timestamp |           ok |      3.56424 |             null |                     null |    1.027 | 12.3001
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637744224.2829999924 |          2 |         3637744216 | 3637744224.2829999924 |      port_timestamp |           ok |      3.57327 |             null |                     null |    1.064 | 12.3084
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637747823.1529998779 |          2 |         3637747815 | 3637747823.1529998779 |      port_timestamp |           ok |      3.57762 |             null |                     null |    1.072 | 12.3213
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637751421.4720001221 |          2 |         3637751413 | 3637751421.4720001221 |      port_timestamp |           ok |      3.58156 |             null |                     null |    1.185 | 12.3165
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637755022.6750001907 |          2 |         3637755015 | 3637755022.6750001907 |      port_timestamp |           ok |      3.58554 |             null |                     null |    1.255 | 12.3468
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637758623.2720003128 |          2 |         3637758615 | 3637758623.2720003128 |      port_timestamp |           ok |      3.58313 |             null |                     null |    1.078 | 12.3087
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637762223.2300000191 |          2 |         3637762215 | 3637762223.2300000191 |      port_timestamp |           ok |      3.58472 |             null |                     null |    1.123 | 12.2819
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637765822.4239997864 |          2 |         3637765814 | 3637765822.4239997864 |      port_timestamp |           ok |      3.59042 |             null |                     null |    1.166 | 12.3207
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637769422.8489999771 |          2 |         3637769415 | 3637769422.8489999771 |      port_timestamp |           ok |      3.60141 |             null |                     null |    1.231 | 12.4061
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637773023.5120000839 |          2 |         3637773015 | 3637773023.5120000839 |      port_timestamp |           ok |      3.59814 |             null |                     null |    1.128 | 12.4238
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637776622.3319997787 |          2 |         3637776614 | 3637776622.3319997787 |      port_timestamp |           ok |      3.61204 |             null |                     null |    1.189 | 12.4148
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered | 3637780222.7430000305 |          2 |         3637780215 | 3637780222.7430000305 |      port_timestamp |           ok |      3.61143 |             null |                     null |    1.145 | 12.5515
 CE01ISSM | SBD17 | 06-CTDBPC000 | 3637699200 | recovered |  3637783823.111000061 |          2 |         3637783815 |  3637783823.111000061 |      port_timestamp |           ok |      3.60289 |             null |                     null |    1.181 | 12.5476

(24 rows)
