
 subsite  | node  | sensor       | bin        | method    | time                  | deployment | internal_timestamp | port_timestamp        | preferred_timestamp | quality_flag | date_string | dcl_controller_timestamp | measurement_wavelength_beta | measurement_wavelength_cdom | measurement_wavelength_chl | raw_internal_temp | raw_signal_beta | raw_signal_cdom | raw_signal_chl | time_string
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628233023.4289999008 |          1 |         3628233019 | 3628233023.4289999008 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628236623.2670001984 |          1 |         3628236619 | 3628236623.2670001984 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628240222.8210000992 |          1 |         3628240218 | 3628240222.8210000992 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628243822.9930000305 |          1 |         3628243818 | 3628243822.9930000305 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered |        3628247421.625 |          1 |         3628247417 |        3628247421.625 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628251023.9000000954 |          1 |         3628251019 | 3628251023.9000000954 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628254622.1029996872 |          1 |         3628254617 | 3628254622.1029996872 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered |          3628258223.5 |          1 |         3628258219 |          3628258223.5 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628261821.1770000458 |          1 |         3628261817 | 3628261821.1770000458 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628265422.4260001183 |          1 |         3628265418 | 3628265422.4260001183 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered |  3628269023.142999649 |          1 |         3628269019 |  3628269023.142999649 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628272622.1739997864 |          1 |         3628272618 | 3628272622.1739997864 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered |  3628276223.234000206 |          1 |         3628276219 |  3628276223.234000206 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3628195200 | recovered | 3628279823.3480000496 |          1 |         3628279819 | 3628279823.3480000496 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null

(24 rows)
